median11, ssc_name, ssc2011
50293.45455,"Darlington (Singleton - NSW)",10692
51601.33333,"Darlington (Sydney - NSW)",10693
32641.61702,"Darlington Point",10694
39333.18519,"Peterhead",40572
48964.39344,"Daruka",10695
58199.9084,"Davidson",10696
37423.86207,"Davistown",10697
88348.0,"Dawes Point",10698
47516.69565,"Dolls Point",10718
38656.8,"Dean Park",10699
48160.08418,"Dee Why",10700
18639.89189,"Deepwater (NSW)",10701
20289.17647,"Deer Vale",10702
25400.63158,"Delegate",10703
35148.0,"Hopetoun (Vic.)",20635
37734.66667,"Delroy Heights",10704
24692.82759,"Delungra",10705
28227.45205,"Denham Court",10706
28548.0,"Denhams Beach",10707
34303.7971,"Deniliquin",10708
54548.0,"Denistone",10709
32612.78873,"Diamond Beach",10715
20562.28571,"Dignams Creek",10716
55043.2381,"Dolans Bay",10717
24973.0,"Dolphin Point",10719
23570.85714,"Dondingalong",10720
27898.0,"Doonbah",10721
32111.38028,"Doonside",10722
43498.0,"Dooralong",10723
35617.42149,"Dora Creek",10724
26614.66667,"Dorrigo",10725
70079.57895,"Duffys Forest",10739
30148.0,"Dulguigan",10740
39319.42857,"Nar Nar Goon",20977
73794.47303,"Double Bay",10726
22866.51852,"Doubtful Creek",10727
42145.70115,"Douglas Park",10728
64602.25532,"Dover Heights",10729
33884.84211,"Coconuts",30386
57055.14286,"Downside",10730
47638.41096,"Heatherton",20613
30498.0,"Doyalson",10731
21569.05263,"Doyalson North",10732
16244.42857,"Drake",10733
68978.84416,"Drummoyne",10734
39243.33679,"Dubbo",10735
31272.8,"Harris Park",11078
39468.0,"Hartley (NSW)",11079
40508.0,"Duckenfield",10736
36059.11111,"Duckmaloi",10737
51488.36939,"Dulwich Hill",10741
26364.0,"Harwood",11080
21457.09091,"Coen",30387
50805.57576,"Dudley",10738
58448.0,"Dumaresq Island",10742
30477.03226,"Dunbible",10743
24529.81818,"Dunbogan",10744
28948.0,"Wilby",21470
39921.56828,"Dundas (NSW)",10745
39549.2012,"Hassall Grove",11081
44310.5,"Wildwood",21471
41332.15094,"Dundas Valley",10746
29992.44444,"Dundee",10747
16904.52174,"Dundurrabin",10748
25688.0,"Dunedoo",10749
34614.66667,"Dungay",10750
41679.64557,"East Bowral",10766
27092.0,"Willaura",21472
29942.70199,"Dungog",10751
32578.0,"Dungowan",10752
40179.57895,"Dunmore (NSW)",10753
29878.23256,"Dunoon",10754
41028.0,"Duns Creek",10755
54838.88398,"Dural (Hornsby - NSW)",10756
37792.44444,"Duranbah",10757
37648.0,"Duri",10758
30368.0,"Durras North",10759
28028.0,"Dyers Crossing",10760
42189.09589,"East Branxton",10767
34705.89474,"East Coraki",10768
38576.57143,"Eagle Vale",10761
37529.81818,"Eagleton",10762
42142.28571,"Earlwood",10763
44463.15152,"East Hills",10772
47580.0,"East Jindabyne",10773
45495.15026,"East Albury",10764
38576.57143,"East Ballina",10765
40210.85714,"East Corrimal",10769
29499.21951,"East Kempsey",10774
56281.33333,"East Killara",10775
44962.92537,"East Kurrajong",10776
73434.11111,"East Lindfield",10777
39419.62791,"East Gosford",10770
30326.94737,"East Gresford",10771
32094.77871,"East Lismore",10778
40132.0,"East Maitland",10779
30832.16486,"Eastlakes",10786
42531.08458,"Eastwood (NSW)",10787
60391.92523,"East Ryde",10780
40898.0,"East Seaham",10781
44431.4891,"East Tamworth",10782
36608.0,"East Wagga Wagga",10783
35323.75758,"Eastern Creek",10784
39846.18182,"Eastgardens",10785
33556.87656,"Edensor Park",10793
0.0,"Hassans Walls",11082
26748.0,"Eatonsville",10788
69563.94203,"Edgecliff",10794
42825.19298,"Ebenezer (NSW)",10789
25269.73913,"Ebor",10790
28825.04918,"Eden",10791
23636.88889,"Eden Creek",10792
34670.94372,"Edgeworth",10795
39988.0,"Edith (NSW)",10796
34913.51724,"Edmondson Park",10797
40800.5,"Eglinton (NSW)",10798
18651.22581,"Elands",10799
53199.3369,"Elanora Heights",10800
39399.34474,"Oakleigh East",21049
50120.97297,"Elderslie (Camden - NSW)",10801
53050.07612,"Eleebana",10802
38354.29921,"Richmond (SA)",40622
40318.90909,"Elermore Vale",10803
44912.70588,"Goldsborough (Qld)",30673
72584.10315,"Elizabeth Bay",10804
27296.14815,"Elizabeth Beach",10805
26211.76812,"Emerton",10818
20849.96078,"Emmaville",10819
57928.0,"Greenmount (Mackay - Qld)",30702
0.0,"Elizabeth Hills",10806
40210.85714,"Enfield (NSW)",10824
48168.61856,"Engadine",10825
33115.56757,"Greenmount (Toowoomba - Qld)",30703
34002.90196,"Ellalong",10807
30326.94737,"Elland",10808
22166.18182,"Ellangowan (NSW)",10809
20531.33333,"Ellenborough",10810
49348.0,"Ellerslie (Wentworth - NSW)",10811
45728.39216,"Ellis Lane",10812
38774.66667,"Elrington",10813
18710.16216,"Elsmore",10814
40179.57895,"Eltham (NSW)",10815
35926.37838,"Tyntynder South",21382
40018.58824,"Tyrendarra",21383
35678.99415,"Emerald Beach",10816
35770.22222,"Emerald Hill",10817
34158.52632,"Greens Creek (Qld)",30704
38614.66667,"Empire Bay",10820
26988.0,"Empire Vale",10821
41368.68966,"Englorie Park",10826
48386.35616,"Emu Heights (NSW)",10822
55187.4822,"Enmore (Marrickville - NSW)",10827
19881.33333,"Enngonia",10828
50708.43521,"Epping (NSW)",10829
41919.42857,"Eraring",10830
25863.21739,"Haymarket",11089
46514.81614,"Emu Plains",10823
47723.0,"Pleystowe",31337
36917.15423,"Erina",10831
48481.33333,"Erina Heights",10832
47518.37037,"Wagait Beach",70194
38144.52778,"Ermington",10833
34036.88889,"Ewingsdale",10859
45184.80982,"Wagaman",70195
34299.51515,"Erowal Bay",10834
45652.13223,"Erskine Park",10835
68920.22222,"Erskineville",10836
49088.0,"Eschol",10837
15176.57143,"Wallace Rockhole",70196
40703.32995,"Eschol Park",10838
48656.25688,"Estella",10839
29285.74105,"Hebersham",11094
30707.06433,"Ettalong Beach",10840
26690.85714,"Ettrick (NSW)",10841
21490.85714,"Euabalong",10842
34831.33333,"Eugowra",10843
31148.0,"Eulah Creek",10844
50128.0,"Eulomogo",10845
32131.78378,"Eumungerie",10846
23574.08696,"Eungai Creek",10847
19329.81818,"Eungai Rail",10848
22963.38462,"Heckenberg",11095
27612.0,"Eungella (NSW)",10849
33337.47368,"Eureka (NSW)",10850
30675.27273,"Eurobodalla",10851
36348.0,"Euroka",10852
33846.73418,"Euston",10853
28397.77778,"Evans Head",10854
45448.0,"Evans Plains",10855
45292.0,"Eveleigh",10856
54231.78378,"Wanguri",70197
33871.80952,"Eviron",10857
15000.63158,"Ewingar",10858
41449.88679,"Heddon Greta",11096
41548.0,"Exeter (NSW)",10860
22755.92079,"Fairfield East",10863
28208.86957,"Failford",10861
20738.84507,"Fairfield (NSW)",10862
22691.32649,"Fairfield Heights",10864
27973.86751,"Fairfield West",10865
67920.56098,"Fairlight",10866
29779.57895,"Fairy Hill",10867
40355.64331,"Tingira Heights",12281
33225.24868,"Fairy Meadow",10868
31576.23529,"Fern Bay",10879
0.0,"Fernbank Creek",10880
54193.45455,"Stepney",40691
31380.83582,"Falls Creek (NSW)",10869
38688.0,"Far Meadow",10870
40062.28571,"Farley",10871
28353.0,"Fernhill",10881
42622.1784,"Farmborough Heights",10872
34008.0,"Fassifern (NSW)",10873
47681.33333,"Faulconbridge",10874
55352.7619,"Fiddletown",10886
27062.28571,"Fifield",10887
45414.171,"Figtree",10888
38032.50704,"Koongamia",50409
39319.42857,"Faulkland",10875
26931.78378,"Fawcetts Plain",10876
29755.14286,"Federal (NSW)",10877
30176.03738,"Fennell Bay",10878
34892.0,"Fernleigh",10882
33664.12903,"Fingal Bay",10889
39358.52632,"Fingal Head",10890
34295.36842,"Fernmount",10883
25755.40741,"Fernvale (NSW)",10884
0.0,"Ferodale",10885
33984.36364,"Point Arkwright",31338
30519.42857,"Finley",10891
23224.19048,"Firefly",10892
33020.0,"Prenzlau",31352
0.0,"Fishermans Bay",10893
42515.07317,"Flinders (NSW)",10900
21169.62162,"Fishermans Paradise",10894
23899.51515,"Fishermans Reach",10895
46442.11765,"Floraville",10901
32305.53425,"Forbes (NSW)",10902
39511.85542,"Forest Hill (NSW)",10903
25336.23529,"Koorda",50410
24481.33333,"Kordabup",50411
35233.71429,"Kronkup",50412
44629.48148,"Fishing Point",10896
36748.0,"Fitzroy Falls",10897
64247.4012,"Forest Lodge",10904
55429.67006,"Five Dock",10898
51355.59494,"Fletcher (NSW)",10899
33500.38095,"Frazers Creek",10913
48204.0,"Forest Reefs",10905
54551.59116,"Forestville (NSW)",10906
43999.42857,"Forresters Beach",10907
28763.98318,"Forster (NSW)",10908
46748.0,"Fosters Valley",10909
26657.09091,"Fosterton",10910
41167.5122,"Fountaindale",10911
40129.81818,"Foxground",10912
26931.78378,"Frederickton",10914
20748.0,"Freeburn Island",10915
41253.66038,"Freemans Reach",10916
55081.09353,"Frenchs Forest",10917
39901.02491,"West Croydon",40786
57576.43296,"Freshwater (NSW)",10918
26760.5,"Frogmore",10919
43338.16393,"Georgetown (NSW)",10932
31841.33333,"Georgica",10933
37922.31193,"West Hindmarsh",40787
35253.26316,"Fullerton Cove",10920
27756.69565,"Galong",10921
48937.47368,"Galston",10922
39184.36364,"Ganbenang",10923
26443.2381,"Ganmain",10924
34693.45455,"Garah",10925
48241.61702,"Garden Suburb",10926
30536.23529,"Garra",10927
49983.91331,"Darch",50205
27789.24514,"Gateshead",10928
29602.05405,"Geneva",10929
37391.79562,"Georges Hall",10930
44292.44444,"Georges Plains",10931
40651.44828,"Gerogery",10934
42068.0,"Gerringong",10935
38839.66667,"Gerroa",10936
36591.75,"Geurie",10937
42848.0,"Giants Creek",10938
25428.0,"Gilead",10939
24648.0,"Gilgai",10940
29378.70539,"Gilgandra",10941
33921.33333,"Gilgooma",10942
30309.29032,"Gillenbah",10943
39113.95745,"Gillieston Heights",10944
39814.66667,"Gilmore (NSW)",10945
28919.42857,"Gin Gin (NSW)",10946
29153.47945,"Girards Hill",10947
20562.28571,"Girilambone",10948
32303.55556,"Girral",10949
39944.26168,"Warabrook",12409
53722.48071,"Glebe (NSW)",10953
42116.75,"Glenning Valley",10969
43536.23529,"Glenorie",10970
39468.0,"Glenquarry",10971
50744.69421,"Glen Alpine",10954
21903.55556,"Glen Davis",10955
28521.30595,"Glen Innes",10956
23983.55556,"Glenreagh",10972
72337.05775,"St Leonards (NSW)",12149
46005.14286,"Glen Oak",10957
37586.09524,"Glen William",10958
42740.19512,"Glenroy (Albury - NSW)",10975
32633.71429,"Glenroy (Tumbarumba - NSW)",10976
34599.99516,"St Marys (NSW)",12150
55345.21254,"Glenbrook",10959
24648.0,"Glencoe (NSW)",10960
37038.26549,"Glendale (NSW)",10961
50831.43558,"Glenwood (NSW)",10979
41865.77778,"Glossodia",10980
41004.71642,"Glendenning",10962
36059.11111,"Glendon Brook",10963
40502.34783,"Glenfield (NSW)",10964
50858.13148,"Glenmore Park",10968
44635.5,"Phillip Bay",11869
43628.0,"Glenridding",10973
36938.90909,"Glenrock (NSW)",10974
43057.67742,"Dardanup",50206
26148.0,"Glenthorne",10977
24032.21053,"Glenugie",10978
29573.68807,"Gloucester",10981
31519.42857,"Gobarralong",10982
46136.23529,"Gobbagombalin",10983
38428.0,"Gocup",10984
27948.0,"Godfreys Creek",10985
37702.62185,"Gol Gol",10986
27477.41176,"Gollan",10987
0.0,"Good Hope",10988
22481.33333,"Goodnight",10989
19773.0,"Goodooga",10990
60736.73239,"Googong",10991
39236.88889,"Goolgowi",10992
24293.45455,"Goolhi",10993
26174.08696,"Gooloogong",10994
34986.98917,"Goonellabah",10995
25351.27869,"Goonengerry",10996
28259.11111,"Goonumbla",10997
60590.04545,"Gordon (NSW)",10998
33700.72727,"Gormans Hill",10999
29728.20478,"Gorokan",11000
39821.51779,"Gosford",11001
36837.37035,"Goulburn",11002
34614.66667,"Grabben Gullen",11003
70741.47826,"Huntleys Cove",11144
33029.13695,"Grafton",11004
25601.33333,"Grahamstown",11005
22277.41176,"Graman",11006
51081.33333,"Grants Beach",11007
36001.33333,"Kangy Angy",11203
39381.33333,"Kanimbla (NSW)",11204
30392.15301,"Granville (NSW)",11008
50926.57143,"Grasmere",11009
33459.11111,"Grattai",11010
52728.0,"Kapooka",11207
38002.54545,"Darwin River",70048
28836.88889,"Gravesend",11011
33073.92593,"Grawlin",11012
58073.0,"Grays Point",11013
41288.0,"Great Mackerel Beach",11014
18340.59259,"Green Pigeon",11015
40121.45133,"Green Point (Gosford - NSW)",11016
29703.55556,"Green Point (Great Lakes - NSW)",11017
33016.91089,"Green Valley (NSW)",11018
14464.66667,"Davenport (NT)",70049
26289.10787,"Greenacre",11019
39319.42857,"Greendale (Liverpool - NSW)",11020
35726.06086,"Griffith (NSW)",11034
33396.64865,"Grong Grong",11035
44544.61017,"Grose Vale",11036
22204.0,"Greenethorpe",11021
29835.69716,"Greenfield Park",11022
24246.18182,"Greenhill (NSW)",11023
26908.82474,"Guildford (NSW)",11038
67801.65854,"Greenleigh",11024
27488.74074,"Greenridge",11025
28109.03896,"Greenwell Point",11026
67095.57709,"Greenwich",11027
0.0,"Gregory Hills",11028
29175.58621,"Greigs Flat",11029
27141.44262,"Grenfell",11030
30590.85714,"Gresford",11031
32959.84669,"Guildford West",11039
21639.42857,"Gulargambone",11040
30844.1039,"Gulgong",11041
28279.03448,"Gulmarrad",11042
33948.0,"Gum Flat",11043
35233.71429,"Greta (NSW)",11032
30570.22222,"Gumly Gumly",11044
26110.5,"Gumma",11045
90948.0,"Palmerston City",70152
40256.07453,"Greystanes",11033
43879.03448,"Gunning",11051
20580.25806,"Gurranang",11052
29020.72727,"Guyra",11053
15548.0,"Gwabegar",11054
13330.35294,"Papunya",70153
44668.0,"Grose Wold",11037
36959.76471,"Hallidays Point",11062
33644.0,"Gundagai",11046
65463.87302,"Gundaroo",11047
36548.0,"Gundary",11048
43108.0,"Gundy",11049
34883.21127,"Gunnedah",11050
33894.66667,"Gwandalan",11055
29331.73206,"Gwynneville",11056
54288.0,"Hamilton East",11065
50645.09172,"Gymea",11057
56989.55125,"Gymea Bay",11058
32024.40449,"Depot Hill",30488
30202.54545,"Deuchar",30489
55894.42857,"Haberfield",11059
29213.11628,"Halekulani",11060
20669.21212,"Halfway Creek",11061
24780.65306,"Dimbulah",30494
46376.57143,"Dingo",30495
37833.71429,"Hallsville",11063
44188.0,"Hamilton (NSW)",11064
42125.77778,"Hamilton Valley",11068
40834.27451,"Hamlyn Terrace",11069
37239.42857,"Hill Top (Wingecarribee - NSW)",11109
46611.75546,"Hammondville",11070
24214.66667,"Hannam Vale",11071
33748.0,"Hillgrove (Armidale Dumaresq - NSW)",11110
33307.32203,"Hanwood",11072
29181.61345,"Harden",11073
18948.0,"Hargraves",11074
37451.0303,"Harolds Cross",11075
22270.65193,"Harrington",11076
23820.72727,"Hastings Point",11083
28099.72414,"Hat Head",11084
43356.69565,"Hawkesbury Heights",11085
29339.30435,"Hawks Nest",11086
31084.9697,"Hay (NSW)",11087
32481.33333,"Hay South",11088
46812.19753,"Stratford (Qld)",31543
45802.54545,"Haywards Bay",11090
41604.72727,"Hazelbrook",11091
49161.65188,"Heathcote (NSW)",11092
27838.90909,"Heatherbrae",11093
34909.70213,"Kiels Mountain",30876
49164.66667,"Helensburgh",11097
41795.61905,"Hillsborough (Lake Macquarie - NSW)",11111
63128.0,"Henley",11098
35261.11475,"Hillsdale",11112
36250.80374,"Hillston",11113
26782.5679,"Henty (NSW)",11099
40680.08633,"Plumpton (NSW)",11886
22568.0,"Hermidale",11100
41150.04082,"Point Clare",11887
22003.17241,"Hermitage Flat",11101
21548.0,"Hernani",11102
27741.10345,"Herons Creek",11103
25148.0,"Hexham (NSW)",11104
20275.27273,"Hickeys Creek",11105
43341.10345,"High Range",11106
49626.57143,"Highfields (NSW)",11107
30383.29412,"Hill End (NSW)",11108
30108.0,"Sunshine Acres",31557
27248.0,"Hillville",11114
31421.68421,"Dingo Beach",30496
36752.24028,"Hinchinbrook (NSW)",11116
38370.22222,"Hinton",11117
39884.0,"Hobartville (NSW)",11118
21948.0,"Hogarth Range",11119
35550.91971,"Holbrook",11120
37548.0,"Dingo Pocket",30497
52992.64286,"Holgate",11121
26169.2766,"Kincumber South",11254
29113.21739,"Kindee",11255
37140.38095,"King Creek",11256
32240.0,"Holmesville",11122
44928.0,"Holroyd",11123
51871.52941,"Holsworthy",11124
40304.2341,"Homebush (NSW)",11125
36439.83223,"Homebush West",11126
26598.0,"Homeleigh",11127
55583.18519,"St Peters (NSW)",12151
29461.51351,"Stanbridge",12152
21528.0,"Hopkins Creek",11128
27129.81818,"Stanford Merthyr",12153
45135.5969,"Horningsea Park",11129
45705.5179,"Hornsby",11130
52494.07046,"Hornsby Heights",11131
37571.52941,"Horse Station Creek",11132
27054.38298,"Horseshoe Bend",11133
36304.66667,"Horsley Park",11136
59792.82759,"Hoskinstown",11137
32978.1676,"Howlong",11138
37648.0,"Hoxton Park",11139
30721.77049,"Welby",12452
12948.0,"Humula",11140
68052.16667,"Hunters Hill",11141
25223.71429,"Wellington (NSW)",12453
26923.0,"Wellington Vale",12454
20580.25806,"Wells Crossing",12455
25456.10811,"Wentworth (NSW)",12456
71448.0,"Huntleys Point",11145
19188.0,"Huonbrook",11146
47378.30303,"Hurlstone Park",11147
32973.2,"Hurstville",11148
30360.12121,"Huskisson",11150
49326.86179,"Hurstville Grove",11149
41548.0,"Hyams Beach",11151
28795.61905,"Hyland Park",11152
38815.79661,"Invergowrie",11160
63467.30502,"Wentworth Point",12458
23719.42857,"Ilarwill",11153
27366.18182,"Ilford",11154
53553.32688,"Illawong",11155
26071.80952,"Werris Creek",12466
32393.07042,"Dinmore",30498
20591.60902,"Iluka (NSW)",11156
37901.4296,"Ingleburn",11157
46828.0,"Ingleside",11158
32567.68254,"Inverell",11159
24090.85714,"James Creek",11165
40149.37931,"Islington",11161
35481.33333,"Ivanhoe (NSW)",11162
43525.08333,"Jamisontown",11166
29668.99323,"Kurri Kurri",11299
26641.33333,"Jacks Creek",11163
47919.83099,"Jamberoo",11164
70635.5,"Dolphin Heads",30500
49517.93464,"Jannali",11167
43675.27273,"Jaspers Brush",11168
58448.0,"Jeir",11169
25514.66667,"Jennings",11172
36694.66667,"Jerangle",11173
31148.0,"Jellat Jellat",11170
29257.09091,"Jemalong",11171
28473.71429,"Jeremadra",11174
33203.81395,"Jerilderie",11175
72663.44715,"Jerrabomberra",11176
54114.66667,"Jerrara",11177
44890.85714,"Jerrys Plains",11178
20459.11111,"Jerseyville",11179
39311.73057,"Jewells",11181
35516.0,"Jiggi",11182
42961.59223,"Jilliby",11183
43543.34884,"Jindabyne",11184
43858.30641,"Kingsford (NSW)",11261
37838.90909,"Jindera",11185
64948.0,"Jingellic",11186
24407.25926,"Johns River",11187
0.0,"Jolly Nose",11188
36100.38095,"Jugiong",11189
35939.01124,"Junction Hill",11190
31935.251,"Junee",11191
36537.09091,"Kalaru",11195
0.0,"Kirkconnell",11267
36820.72727,"Kalkite",11196
40742.3662,"Wickham (NSW)",12497
37553.53633,"Kanahooka",11197
41464.12903,"Wilberforce (NSW)",12498
23719.42857,"Wilcannia",12499
63379.03448,"Kangaroo Point (NSW)",11201
33748.0,"Kangaroo Valley",11202
46432.84848,"Wildes Meadow",12500
27741.10345,"Kanoona",11205
33379.75966,"Kanwal",11206
48529.87809,"Karabar",11208
35118.90909,"Karangi",11209
62320.34043,"Kirkham",11268
52699.25628,"Kareela",11210
43298.49505,"Kariong",11211
21374.50602,"Karuah",11212
30699.30971,"Katoomba",11213
44815.01571,"Kearns",11214
31918.37037,"Kearsley",11215
30948.0,"Keepit",11216
31841.33333,"Keerrong",11217
39944.66667,"Keiraville",11218
25452.7619,"Keith Hall",11219
53893.05495,"Kellyville",11220
57156.981,"Kellyville Ridge",11221
41055.36842,"Kelso (NSW)",11222
43405.14286,"Kembla Grange",11223
48379.37255,"Collingwood (Vic.)",20324
0.0,"Kembla Heights",11224
33346.85714,"Kemps Creek",11225
23584.36364,"Kempsey",11226
27714.99029,"Kendall",11227
22481.33333,"Kenebri",11228
33376.57143,"Concongella",20325
50391.7276,"Kensington (NSW)",11229
51074.22951,"Kenthurst",11230
41248.0,"Kentlyn",11231
30108.0,"Kentucky",11232
30498.0,"Kerrigundi",11233
27539.83673,"Kew (NSW)",11234
31548.0,"Khancoban",11235
20248.0,"Kiah",11236
41463.90296,"Kiama",11237
30445.2973,"Kitchener",11271
35605.14286,"Knockrow",11272
45764.21622,"Kiama Downs",11238
40191.47826,"Kyeemagh",11300
39445.87234,"Kiama Heights",11239
24957.52381,"Kianga (NSW)",11240
33376.57143,"Kielvale",11241
45744.49123,"Kilaben Bay",11242
29339.30435,"Killabakh",11243
45367.20904,"Lake Albert",11310
29191.56436,"Lake Cargelligo",11311
68137.44099,"Killara (NSW)",11244
62321.05699,"Killarney Heights",11245
33420.02925,"Killarney Vale",11246
28137.47368,"Killawarra (NSW)",11247
37877.41176,"Killcare",11248
46969.80095,"Kotara",11286
41075.27273,"Killcare Heights",11249
41274.31579,"Killingworth (NSW)",11250
25674.31579,"Kimbriki",11251
22308.0,"Kinchela",11252
37024.23318,"Kincumber",11253
50456.82353,"Kings Langley",11257
47340.64706,"Kings Park (NSW)",11258
29222.07407,"Kings Point",11259
36251.7037,"Kingscliff",11260
39061.9726,"Kingsgrove",11262
39084.84211,"Kingsvale",11263
38099.73745,"Kogarah",11273
36214.46526,"Kingswood (Penrith - NSW)",11264
44616.85246,"Kingswood (Tamworth - NSW)",11265
21842.73684,"Kioloa",11266
47604.2249,"Kirrawee",11269
43657.43396,"Kogarah Bay",11274
78626.85117,"Kirribilli",11270
42718.0,"Koolewong",11275
20332.0,"Koorawatha",11280
39719.949,"Kooringal (NSW)",11281
26391.41085,"Koonawarra",11276
31292.44444,"Koonorigan",11277
